kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
layernorm,LN_101,0,0,7.135999854654074,11,0.0
layernorm,LN_101,1,0,7.135999854654074,11,0.0
layernorm,LN_101,2,0,7.135999854654074,11,0.0
layernorm,LN_102,0,0,9.184000082314014,11,0.0
layernorm,LN_102,0,1,9.151999838650227,15,0.34843470575976965
layernorm,LN_102,0,2,9.088000282645226,15,1.0452939765719238
layernorm,LN_102,0,3,9.119999594986439,15,0.6968694115195393
layernorm,LN_102,1,0,9.119999594986439,11,0.0
layernorm,LN_102,2,0,9.088000282645226,11,0.0
layernorm,LN_102,2,1,9.088000282645226,15,0.0
layernorm,LN_102,2,2,9.119999594986439,15,-0.3521050984375548
layernorm,LN_103,0,0,50.144001841545105,11,0.0
layernorm,LN_103,0,1,52.191998809576035,15,-4.084231199780572
layernorm,LN_103,0,2,52.191998809576035,15,-4.084231199780572
layernorm,LN_103,1,0,50.144001841545105,11,0.0
layernorm,LN_103,1,1,52.191998809576035,15,-4.084231199780572
layernorm,LN_103,1,2,50.144001841545105,15,0.0
layernorm,LN_103,1,3,50.144001841545105,15,0.0
layernorm,LN_103,2,0,50.144001841545105,11,0.0
layernorm,LN_103,2,1,52.191998809576035,15,-4.084231199780572
layernorm,LN_103,2,2,52.191998809576035,15,-4.084231199780572
layernorm,LN_104,0,0,62.49599903821945,11,0.0
layernorm,LN_104,0,1,56.352000683546066,15,9.831026704471148
layernorm,LN_104,0,2,56.32000043988228,15,9.882230372155886
layernorm,LN_104,0,3,56.304000318050385,15,9.907832205998256
layernorm,LN_104,1,0,56.32000043988228,11,0.0
layernorm,LN_104,1,1,56.32000043988228,15,0.0
layernorm,LN_104,1,2,56.32000043988228,15,0.0
layernorm,LN_104,2,0,56.32000043988228,11,0.0
layernorm,LN_104,2,1,56.28800019621849,15,0.056818614016073916
layernorm,LN_104,2,2,56.28800019621849,15,0.056818614016073916
layernorm,LN_105,0,0,7.135999854654074,11,0.0
layernorm,LN_105,0,1,7.135999854654074,15,0.0
layernorm,LN_105,0,2,7.135999854654074,15,0.0
layernorm,LN_105,1,0,7.135999854654074,11,0.0
layernorm,LN_105,1,1,7.135999854654074,15,0.0
layernorm,LN_105,1,2,7.135999854654074,15,0.0
layernorm,LN_105,2,0,7.135999854654074,11,0.0
layernorm,LN_105,2,1,7.135999854654074,15,0.0
layernorm,LN_105,2,2,7.135999854654074,15,0.0
